player_team_season_id,player_id,team_id,season_id,team_code
0b9267307bd3b83e553165a693c30254,8480112,21,20202021,COL
632c81e8128b3cb15a533cdc7aee89f1,8479511,1,20212022,NJD
1f7987af437f595773ca28d61bd3744e,8475287,1,20222023,NJD
318ca77551517beb2d5c2792dde19717,8476988,28,20222023,SJS
d3408786e8863402789d33899de5fc0c,8479411,9,20202021,OTT
89cef640615be3486d7372ef6ef66777,8480216,28,20222023,SJS
41d07a8289e07b8129e1dc5882d6e21e,8480748,18,20222023,NSH
7b3e3515a4d13e25d6783332096f0185,8482635,16,20222023,CHI
c30c08383e8e62c6776155c73bff283c,8479066,13,20222023,FLA
d36e20de5ac47c1d63c5f91652b4202f,8471750,25,20192020,DAL
54be2be36654c986839e46c7b52ad7d1,8476918,3,20222023,NYR
5bf398a066f924eb553ea117897834ac,8475798,5,20222023,PIT
2dddd67d49086cd89b8248e25220a004,8474000,6,20202021,BOS
c7dfcb1e570f89fd810ccc7fa7f6a693,8474150,20,20222023,CGY
bfa31becaaa868241dcab8105a356d51,8474176,15,20212022,WSH
eabe1ce63086239f78b71fb7d52293d9,8481560,26,20222023,LAK
a447c30b97cd2c4b2a1768ac45b5bffc,8478839,13,20192020,FLA
acfa3285bd59263af5441ad7592bf4f9,8474584,9,20212022,OTT
de29ba0e8524d100cfae85f3d614ab73,8479402,29,20222023,CBJ
353a8353a38ee1424b98b9ce84c2bd11,8474697,18,20222023,NSH
40f3108c42d2627fb513f811fccf1cc4,8476509,14,20212022,TBL
903d6000d7a1fdfba12f60270d012a9d,8477967,23,20222023,VAN
216c8119cef929618de35e73c5284121,8478099,28,20222023,SJS
ab27bc17d87c6ab26ec56503137fac31,8482634,10,20222023,TOR
7259c661bb850802f6804ba3e12911ce,8478413,7,20222023,BUF
3374efc60dbfece41e153614753744aa,8479313,28,20212022,SJS
140432710b7515ba5271fd3a9595a6e4,8478133,8,20222023,MTL
eb5b2bdf415604ad567aa3340e3c1131,8478840,55,20222023,SEA
9d75fa97e79778c63343560548a870c0,8476539,54,20222023,VGK
3c5d28d81f0e4dc69c618038a93416d9,8478403,54,20222023,VGK
aa50c41ef5a69c8a436c99ab88eee064,8473533,12,20222023,CAR
87512535ebb9fc42fc87ebb73cf55b2a,8475168,18,20222023,NSH
d987d5b1c3dd915ad32c8b994993b1af,8481712,25,20222023,DAL
d270f0b08ccc98c62d8d74c973f9cf04,8477505,55,20222023,SEA
a2dfbd60c37c96818cbb9d87c4ae346a,8479316,28,20222023,SJS
6cf37428e03f6df4a8da5b4280ea346b,8477149,9,20212022,OTT
fd5d297d69dc2c5c7dfb61621b148c2e,8479314,13,20222023,FLA
7b1de8ab681a8b1212965de5bbb8b382,8479383,16,20222023,CHI
8d5c6b9e122a0ab49e36367172e2a1e0,8479304,28,20222023,SJS
a941cd6bbeae41f6814352a4cbfb36ee,8480073,9,20222023,OTT
02fc5118de9605cf72aeed43180d8d76,8481441,15,20222023,WSH
bb8166935d3608be2bb7a3382120965d,8477244,5,20222023,PIT
52fc2cae824fc68ef18f567fb0a0e8e1,8482667,28,20222023,SJS
ced2b68a4282c9bb1795ac9f406d5d65,8475692,30,20222023,MIN
f79ff3c8ad935481d13172d8d58fadc9,8475231,2,20222023,NYI
c2b7cbac7181ec3cdf43de47a06289c4,8476288,28,20212022,SJS
2931c03010d38c83c7fd439a15bffffe,8478528,25,20212022,DAL
1cead57646c394e38f101fe43f5416b4,8475170,19,20222023,STL
6b670b669e75df1eb9664a08ee1f65d1,8480009,55,20222023,SEA
37c0219f7ae87f013633cf5f4a10a95e,8479514,8,20222023,MTL
2f120ab5e4c804dbcb76b751f1b2a1fe,8479378,52,20222023,WPG
a6dc82af7f4b11ae5da746331e95c103,8480420,23,20222023,VAN
2582665bdde0485ab06f7e4e48f7faac,8481585,18,20222023,NSH
13465de7166df84805e04f07c0ce956d,8481519,13,20222023,FLA
e8886f314e3b95b5e395e17e6791bc3a,8477015,15,20222023,WSH
ffcb28138c4b7ac32d253b5b9f94dd4a,8482077,22,20222023,EDM
02e9a52ea0b5667764304d3878bc9aed,8477293,12,20222023,CAR
0ee6756e88004297a463299923695fb7,8480008,20,20222023,CGY
8f53cd8ece5581059a2bbc43bf477730,8475149,30,20222023,MIN
2da1a4e491f4c0702950ec4321f9df24,8477931,6,20222023,BOS
26f28588f8bb8511494c4e84ed63745f,8480267,30,20222023,MIN
a0611cbeeb1af4bf4a9856fec518e950,8480925,21,20222023,COL
60f57336523e8f807020178f27ba5370,8478048,3,20222023,NYR
6d7934f6f2e215701bdf147f969b526a,8474090,1,20222023,NJD
31ead03e522b7809d9e06aeb46266d57,8476907,12,20222023,CAR
42237bac450572d8f2384f4632565b56,8477426,14,20222023,TBL
fe7a49ece674d85de0c29b74f06a60bc,8481690,29,20222023,CBJ
bb7ec4a4242c894733f60b6d15547295,8476452,20,20162017,CGY
fa3787ec5194124d701c96362802fdbf,8481479,23,20202021,VAN
c1f1c4d0665d2b31ffef6933f01cd0fd,8477180,28,20222023,SJS
699efde28f7ebf501f541cac77242791,8478420,21,20222023,COL
08b82bb65e82f880770dcf252d0d16fb,8479372,13,20222023,FLA
7b1b748d6103d21d940b422d60c95dc1,8480281,19,20222023,STL
1375b81c9b2466b2455fbf4a6097b785,8475842,24,20222023,ANA
31d472a004d6f07157c8eac1f11210f0,8476389,3,20222023,NYR
e81339b6bc2d3a6fca744f009c7a3d61,8476404,2,20222023,NYI
1ef73fd510690c928bdcd3226b974207,8476927,54,20222023,VGK
60159a6c5832c745ea27419c826de64c,8482142,24,20222023,ANA
a0bb347aa982914e6b4f7429afa40810,8479516,15,20212022,WSH
14dda5c5eddffe66f275fb815c07bc0b,8480021,23,20222023,VAN
c9c134e3ae03f6ecee6875437d30ee8a,8476879,22,20222023,EDM
5f20028aa1f69f9369aff78cdc12e8a5,8479394,4,20222023,PHI
f2e5e1f76165858ee2aa17c6e505b0e4,8482176,16,20222023,CHI
e32efe47cfa1d5a6de177fe3b61324f0,8474683,24,20222023,ANA
452b3048c39904237dd779925397f681,8477465,5,20222023,PIT
e18d40ba916e6a2527d0eb9aff6cae95,8479542,14,20222023,TBL
546376111dadb9250b3eeb8d7e7d8d55,8483524,55,20222023,SEA
f8b0705d39daa5e38c50d9b64065efce,8481591,5,20222023,PIT
a663cae8987a522c47c2b2a7c581998b,8474162,10,20222023,TOR
f2eaa865121c99132d03c6ef3b47ce04,8481554,3,20222023,NYR
99ec5ea65300a9932de11add58a13d06,8478017,5,20222023,PIT
06d2880c36d5811f66a4db4d9ca8493d,8473473,20,20222023,CGY
abb135d203f472a5389f76d1b5acd3b1,8476892,19,20222023,STL
ecad99782869c38b56b00f7e58fdda89,8477498,22,20222023,EDM
aa6aa66ac120c0b5e11028bb85c9f0ce,8479671,29,20222023,CBJ
5ec6f41f354f7bf05189fe542ebf86db,8476886,22,20212022,EDM
9cfa8903e0e53625adb80963bec529cb,8480226,25,20222023,DAL
fdab62a7fd70f308373fe50af9eced13,8481056,18,20222023,NSH
9fcbc6abd3f5ab97576f492538ddd356,8477346,20,20222023,CGY
d2e0dade863134e46d2d308d64496aaf,8478975,25,20222023,DAL
163c44a6c35d1e5dbc373019326aef80,8476987,54,20192020,VGK
eaa04e37e6f4f7fb8e585ce30147bbd3,8478463,23,20222023,VAN
184f6bedd1ae3815fe8f22dd48208b0a,8479982,10,20222023,TOR
779d37c53a2425ed88b7f033e5ae35e4,8474673,10,20222023,TOR
17ff53e45466999ed00a098acad47eef,8480205,29,20222023,CBJ
4ec757c5c1e523871efb312fbb3158b7,8476455,21,20212022,COL
f009fd5b2dab657c9dd45dfa40f73ce0,8477973,21,20192020,COL
73d426f1b868ffad97e767433b782a26,8483808,23,20222023,VAN
5a5712211331a94b29dd545bc007477a,8475235,4,20222023,PHI
1fff7f3ea100aa658e6f8d1bd4001522,8480172,5,20222023,PIT
cf4702b46b87704dc85001fefa4ae6f9,8481754,24,20222023,ANA
4c91ec94f4060a95026336d0f9035ab7,8475747,53,20222023,ARI
5b78d20004932dfaacf76566d4b9644c,8476792,19,20222023,STL
cd157061492938d152d9446e439e9d3e,8477968,17,20222023,DET
8a2b9342ee7e0e720d8f92f35b3c01bb,8478440,15,20222023,WSH
069724dd8ce681b87213b9c22aca1250,8482150,24,20212022,ANA
27ce0f67355d12bd66eb09bfdb75c004,8482475,29,20222023,CBJ
12778c5d56d43a8bcbd653ed3f6aff4a,8476826,55,20222023,SEA
e48b7bb82f389f99257c676016cd0e4a,8475763,4,20222023,PHI
47d0f256f8982195832b1c93ecd537be,8477979,15,20222023,WSH
e0a2f5cad94234b899c0100055a76e87,8481711,53,20222023,ARI
845e8b4a744adb846d92eb59dce73fe2,8478498,6,20222023,BOS
8a54fed84d0c20dd42f9f54f9cc48003,8471698,15,20222023,WSH
5e9d8f0aab6e6304053a7730073b0c8d,8479252,6,20222023,BOS
df4c5f280f4ada6d05566fbe4f2a5760,8480883,5,20222023,PIT
66e8ffb2a676d94f0ac0d2b93535d379,8478031,52,20182019,WPG
963ad705b0d7b69ff0e304c66ca6a031,8479576,22,20222023,EDM
4b8eb479a51413cba4ac3dff33eab84d,8482062,18,20222023,NSH
1dab8abc1be11e6f639ea83441235f49,8480074,29,20212022,CBJ
1414d000c6780ff96c1410b8ba985768,8476418,17,20162017,DET
0e3d95512d0f8fbf35896756f9d88926,8475215,54,20212022,VGK
e82f117ba246907f1d8eb5a0e8eb7a6a,8478451,23,20222023,VAN
0411017f807e3c3c71ff81cec3ddd808,8481604,54,20222023,VGK
4e4205a26f4dbcb57c52157eacf409a9,8477471,9,20222023,OTT
24e80e566f29371a8c6046d991ae5dc0,8477934,22,20222023,EDM
561efcc00ad8c3e3426b9433df9e9292,8481592,20,20222023,CGY
08cea268cee2015c5657960d3f3f13f6,8475764,24,20222023,ANA
6e1eaf68dc865bfaae6832976bb38486,8477940,52,20222023,WPG
13f1f670fb59fa05bb02c0cc561ebcc5,8479336,26,20222023,LAK
05dc08073f0048506d3ee4bf81377d61,8481568,16,20222023,CHI
62c29444eef60797895587d87d6f4aa7,8477366,30,20202021,MIN
faa69da11379e42e9a2fe078acf6c4cb,8480069,21,20222023,COL
5a79c6dd26060420729959bf7428dc35,8474151,18,20222023,NSH
2643dd21ebb8967926ae6f0b46009896,8478495,8,20222023,MTL
